K2 ID,Campaign,Object type,RA (J2000),Dec (J2000),Target Type,Investigation ID,KEP Mag,Kep Flag,Module,Output,Channel
integer,integer,substring,ra,dec,ustring,string,float,string,integer,integer,integer
210817945,4,STAR,04 08 19.680,+20 08 31.15,LC,GO4006_GO4020_GO4054_GO4097,13.835,gri,8,3,23
210818083,4,STAR,04 10 19.020,+20 08 39.66,LC,GO4011_GO4046,15.804,JHK,8,4,24
210818170,4,STAR,03 36 59.098,+20 08 44.19,LC,GO4007_GO4033_GO4060,12.934,gri,19,4,68
210818305,4,STAR,03 30 59.987,+20 08 51.60,LC,GO4007_GO4029_GO4033,12.263,gri,24,1,81
210818312,4,STAR,03 31 31.253,+20 08 52.05,LC,GO4006,15.944,JHK,24,1,81
210818314,4,STAR,04 08 18.906,+20 08 52.07,LC,GO4020,12.223,gri,8,3,23
210818448,4,STAR,03 42 29.869,+20 08 59.96,LC,GO4033,9.569,gri,19,2,66
210818583,4,STAR,03 51 51.242,+20 09 08.27,LC,GO4007_GO4020_GO4022_GO4029_GO4033_GO4060_GO4106,12.459,gri,14,2,46
210818592,4,STAR,03 31 28.708,+20 09 08.58,LC,GO4007_GO4029_GO4033_GO4060,12.902,gri,24,1,81
210818671,4,STAR,03 38 22.794,+20 09 12.81,LC,GO4006_GO4011_GO4097,15.274,JHK,19,4,68
210818697,4,STAR,04 11 46.878,+20 09 13.91,LC,GO4020,13.147,gri,8,4,24
210818737,4,STAR,03 45 08.071,+20 09 16.42,LC,GO4020,12.191,gri,19,2,66
210818770,4,STAR,04 01 36.779,+20 09 18.76,LC,GO4020_GO4102,11.353,gri,8,2,22
210818843,4,STAR,03 30 23.026,+20 09 22.88,LC,GO4020,9.327,gri,24,1,81
210818897,4,STAR,04 05 19.594,+20 09 25.57,LC,GO4020_GO4057_GO4060_GO4090_GO4092_GO4104,10.514,gri,8,2,22
210818947,4,STAR,03 44 16.022,+20 09 27.97,LC,GO4020,11.900,JHK,19,2,66
210819089,4,STAR,03 44 02.159,+20 09 35.38,LC,GO4020,13.075,JHK,19,2,66
210819122,4,STAR,04 06 18.547,+20 09 37.14,LC,GO4007_GO4033,10.302,BV,8,2,22
210819139,4,STAR,04 08 50.086,+20 09 38.10,LC,GO4006_GO4011_GO4097,15.020,JHK,8,3,23
210819259,4,STAR,03 38 35.236,+20 09 45.06,LC,GO4020_GO4060,13.854,gri,19,4,68
210819366,4,STAR,03 44 08.041,+20 09 50.50,LC,GO4007_GO4020_GO4033,12.532,JHK,19,2,66
210819401,4,STAR,04 09 09.706,+20 09 52.87,LC,GO4011_GO4020,14.469,gri,8,3,23
210819515,4,STAR,04 09 41.908,+20 09 57.83,LC,GO4007_GO4020_GO4029_GO4033_GO4060,12.810,gri,8,3,23
210819568,4,STAR,04 05 17.174,+20 10 01.04,LC,GO4007_GO4029_GO4033_GO4060_GO4104,10.405,gri,8,2,22
210819582,4,STAR,03 58 44.476,+20 10 01.56,LC,GO4021_GO4033,10.145,gri,13,2,42
210819746,4,STAR,04 07 18.001,+20 10 10.10,LC,GO4006_GO4097,15.269,J,8,3,23
210819829,4,STAR,04 08 56.288,+20 10 14.61,LC,GO4007_GO4012_GO4033,9.462,gri,8,3,23
210819890,4,STAR,03 49 17.850,+20 10 17.72,LC,GO4007_GO4022_GO4060,13.272,gri,14,2,46
210820002,4,STAR,03 34 59.365,+20 10 23.77,LC,GO4007_GO4033,12.716,gri,19,4,68
210820089,4,STAR,03 39 11.340,+20 10 29.59,LC,GO4007_GO4020_GO4060,13.278,gri,19,4,68
210820154,4,STAR,03 52 42.229,+20 10 33.59,LC,GO4020_GO4052_GO4104,11.245,gri,14,2,46
210820254,4,STAR,04 07 08.980,+20 10 39.73,LC,GO4007_GO4029_GO4033_GO4060_GO4104,11.960,gri,8,3,23
210820332,4,STAR,04 07 21.508,+20 10 44.16,LC,GO4007_GO4029_GO4033_GO4060,12.041,gri,8,3,23
210820831,4,STAR,03 50 23.525,+20 11 13.34,LC,GO4007_GO4022_GO4029_GO4033_GO4060_GO4104,11.996,gri,14,2,46
210820840,4,STAR,04 11 01.370,+20 11 14.12,LC,GO4007_GO4029_GO4033_GO4104,11.143,gri,8,4,24
210820920,4,STAR,04 05 18.640,+20 11 18.59,LC,GO4020,13.081,gri,8,2,22
210820939,4,STAR,03 36 29.041,+20 11 19.84,LC,GO4048,15.358,JHK,19,4,68
210821018,4,STAR,03 41 46.882,+20 11 23.36,LC,GO4011_GO4097,15.929,JHK,19,1,65
210821077,4,STAR,03 50 04.013,+20 11 26.26,LC,GO4020,12.279,gri,14,2,46
210821098,4,STAR,03 34 33.168,+20 11 27.32,LC,GO4020,13.481,gri,19,4,68
210821137,4,STAR,03 51 15.865,+20 11 29.26,LC,GO4020,12.271,gri,14,2,46
210821360,4,STAR,04 02 12.516,+20 11 40.74,LC,GO4006_GO4097,15.682,JHK,8,2,22
210821382,4,STAR,03 43 46.081,+20 11 42.32,LC,GO4007_GO4020,13.051,gri,19,2,66
210821430,4,STAR,03 41 01.176,+20 11 45.28,LC,GO4007_GO4033_GO4060_GO4104,11.037,gri,19,1,65
210821484,4,STAR,03 52 58.627,+20 11 48.27,LC,GO4007_GO4022_GO4029_GO4033_GO4060_GO4104,10.677,gri,14,2,46
210821498,4,STAR,03 41 39.264,+20 11 48.85,LC,GO4007_GO4020,13.563,gri,19,1,65
210822055,4,STAR,03 45 10.328,+20 12 21.01,LC,GO4020,13.006,gri,19,2,66
210822251,4,STAR,04 07 52.410,+20 12 30.91,LC,GO4007_GO4029_GO4033_GO4060_GO4104,9.973,gri,8,3,23
210822529,4,STAR,03 41 57.754,+20 12 45.30,LC,GO4007_GO4020,13.087,gri,19,1,65
210822544,4,STAR,03 38 38.648,+20 12 45.95,LC,GO4007_GO4033,12.627,gri,19,4,68
210822575,4,STAR,03 44 33.349,+20 12 47.35,LC,GO4007_GO4020,13.090,JHK,19,2,66
210822644,4,STAR,03 49 38.975,+20 12 51.41,LC,GO4007_GO4029_GO4033_GO4104,11.097,gri,14,2,46
210822691,4,STAR,03 41 14.262,+20 12 53.55,LC,GO4007_GO4028_GO4033_GO4057_GO4060_GO4104,11.885,gri,19,1,65
210822713,4,STAR,03 41 16.894,+20 12 54.46,LC,GO4020,12.406,gri,19,1,65
210822811,4,STAR,03 43 29.111,+20 12 59.82,LC,GO4006_GO4097,15.747,JHK,19,2,66
210822913,4,STAR,03 31 19.524,+20 13 06.65,LC,GO4020_GO4089,12.284,gri,24,1,81
210823023,4,STAR,03 43 20.370,+20 13 11.99,LC,GO4007_GO4020,13.979,gri,19,2,66
210823027,4,STAR,03 52 13.091,+20 13 12.20,LC,GO4020_GO4089,12.283,gri,14,2,46
210823081,4,STAR,04 06 11.016,+20 13 14.87,LC,GO4020,13.001,gri,8,2,22
210823096,4,STAR,03 35 09.755,+20 13 15.61,LC,GO4020_GO4104,9.679,gri,19,4,68
210823140,4,STAR,03 35 50.633,+20 13 17.77,LC,GO4007_GO4033,12.394,gri,19,4,68
210823406,4,STAR,03 42 42.084,+20 13 32.04,LC,GO4097,15.744,JHK,19,2,66
210823425,4,STAR,04 02 24.958,+20 13 32.86,LC,GO4020,13.182,gri,8,2,22
210823504,4,STAR,03 50 15.202,+20 13 36.24,LC,GO4007_GO4022_GO4060,13.603,gri,14,2,46
210823659,4,STAR,04 05 34.548,+20 13 45.59,LC,GO4020,12.662,gri,8,2,22
210823795,4,STAR,03 39 10.019,+20 13 52.64,LC,GO4020,13.063,gri,19,4,68
210823872,4,STAR,04 10 58.879,+20 13 56.33,LC,GO4020,12.499,gri,8,4,24
210823904,4,STAR,03 52 50.020,+20 13 58.12,LC,GO4007_GO4022_GO4029_GO4033,12.499,gri,14,2,46
210823911,4,STAR,03 35 23.327,+20 13 58.32,LC,GO4007_GO4033_GO4060_GO4104,11.919,gri,19,4,68
210823979,4,STAR,03 38 04.880,+20 14 01.86,LC,GO4007_GO4029_GO4033_GO4060_GO4104,10.135,gri,19,4,68
210824046,4,STAR,03 51 04.730,+20 14 06.39,LC,GO4048,15.932,JHK,14,2,46
210824075,4,STAR,03 53 18.622,+20 14 07.82,LC,GO4020,13.072,gri,14,1,45
210824339,4,STAR,04 02 30.048,+20 14 23.92,LC,GO4020_GO4089,12.667,gri,8,2,22
210824357,4,STAR,04 02 57.120,+20 14 25.19,LC,GO4057,15.653,JHK,8,2,22
210824375,4,STAR,04 05 18.294,+20 14 25.74,LC,GO4006_GO4097,15.859,JHK,8,2,22
210824417,4,STAR,04 07 34.464,+20 14 27.68,LC,GO4007_GO4020_GO4029_GO4033,12.906,gri,8,3,23
210824438,4,STAR,04 02 58.564,+20 14 28.72,LC,GO4007_GO4033_GO4046_GO4060,12.638,gri,8,2,22
210824524,4,STAR,04 05 38.537,+20 14 33.78,LC,GO4007_GO4029_GO4033,12.781,gri,8,2,22
210824750,4,STAR,03 42 29.909,+20 14 46.11,LC,GO4020,13.188,gri,19,2,66
210824828,4,STAR,03 47 57.786,+20 14 50.64,LC,GO4020,12.407,gri,14,2,46
210824958,4,STAR,04 05 25.858,+20 14 57.27,LC,GO4007_GO4033_GO4060_GO4104,10.549,gri,8,2,22
210825205,4,STAR,03 44 27.762,+20 15 11.51,LC,GO4007_GO4033_GO4104,11.374,BV,19,2,66
210825493,4,STAR,03 41 14.626,+20 15 27.89,LC,GO4011_GO4020_GO4102,12.338,gri,19,1,65
210825690,4,STAR,04 02 52.472,+20 15 38.30,LC,GO4006_GO4007_GO4011_GO4020_GO4097,14.623,JHK,8,2,22
210826023,4,STAR,04 10 33.971,+20 15 56.06,LC,GO4007_GO4020,13.058,gri,8,3,23
210826038,4,STAR,03 35 41.777,+20 15 56.96,LC,GO4020,13.508,gri,19,4,68
210826331,4,STAR,03 34 11.194,+20 16 13.06,LC,GO4007_GO4020_GO4029_GO4033_GO4060,12.633,gri,19,4,68
210826435,4,STAR,03 39 50.828,+20 16 18.99,LC,GO4006_GO4011,15.311,JHK,19,1,65
210826491,4,STAR,04 11 18.265,+20 16 21.59,LC,GO4007_GO4029_GO4033_GO4082_GO4104,11.410,gri,8,4,24
210826673,4,STAR,04 08 59.320,+20 16 31.19,LC,GO4020,13.189,gri,8,3,23
210826704,4,STAR,04 06 50.958,+20 16 32.59,LC,GO4020_GO4102_GO4104,10.322,gri,8,3,23
210826756,4,STAR,03 53 19.543,+20 16 35.57,LC,GO4007_GO4020_GO4022_GO4029_GO4033_GO4060_GO4104,11.611,gri,14,1,45
210826800,4,STAR,03 39 44.658,+20 16 38.07,LC,GO4020,13.786,gri,19,1,65
210826837,4,STAR,03 51 54.234,+20 16 40.91,LC,GO4006_GO4020,12.920,gri,14,2,46
210826853,4,STAR,03 37 00.019,+20 16 41.48,LC,GO4020,13.565,gri,19,4,68
210826865,4,STAR,03 43 59.106,+20 16 42.28,LC,GO4006_GO4020_GO4097,14.101,JHK,19,2,66
210826886,4,STAR,03 47 22.762,+20 16 43.49,LC,GO4097,15.749,JHK,14,2,46
210826887,4,STAR,03 51 54.644,+20 16 43.51,LC,GO4097,14.449,JHK,14,2,46
210826892,4,STAR,04 09 11.351,+20 16 43.96,LC,GO4006_GO4011_GO4020_GO4097,13.972,JHK,8,3,23
210826925,4,STAR,03 36 12.643,+20 16 45.32,LC,GO4020_GO4102,11.308,gri,19,4,68
210826950,4,STAR,03 44 14.885,+20 16 46.69,LC,GO4007_GO4033,11.303,BV,19,2,66
210826989,4,STAR,03 40 50.938,+20 16 48.73,LC,GO4020,12.858,gri,19,1,65
210827030,4,STAR,04 07 03.252,+20 16 50.87,LC,GO4006_GO4011_GO4018_GO4020_GO4024_GO4026_GO4048_GO4095_GO4097_GO4109,13.812,JHK,8,3,23
210827040,4,STAR,04 03 50.900,+20 16 51.24,LC,GO4020,12.532,gri,8,2,22
210827505,4,STAR,04 01 16.403,+20 17 16.00,LC,GO4006_GO4060,15.441,gri,8,2,22
210828099,4,STAR,04 04 09.775,+20 17 47.57,LC,GO4007_GO4033_GO4060_GO4082_GO4104,11.921,gri,8,2,22
210828108,4,STAR,03 33 57.431,+20 17 48.16,LC,GO4011_GO4020,13.015,gri,19,4,68
210828294,4,STAR,03 42 30.233,+20 17 58.42,LC,GO4020,13.803,gri,19,1,65
210828387,4,STAR,03 50 27.409,+20 18 03.27,LC,GO4007_GO4020_GO4022_GO4060,14.286,gri,14,2,46
210828429,4,STAR,04 08 38.051,+20 18 06.34,LC,GO4007_GO4029_GO4033_GO4060,12.191,gri,8,3,23
210828665,4,STAR,04 05 58.297,+20 18 19.78,LC,GO4007_GO4020_GO4029_GO4033_GO4060_GO4106,12.237,gri,8,2,22
210828827,4,STAR,03 54 06.440,+20 18 29.14,LC,GO4020_GO4089,13.967,gri,14,1,45
210829260,4,STAR,04 11 01.216,+20 18 53.14,LC,GO4020_GO4104,11.448,gri,8,3,23
210829398,4,STAR,04 08 17.797,+20 19 00.92,LC,GO4007_GO4029_GO4033_GO4060_GO4104,11.485,gri,8,3,23
210829407,4,STAR,03 50 28.403,+20 19 01.20,LC,GO4006_GO4097,15.513,JHK,14,2,46
210829632,4,STAR,04 05 58.063,+20 19 13.32,LC,GO4006_GO4011_GO4054_GO4060,14.941,gri,8,2,22
210829661,4,STAR,04 03 34.409,+20 19 14.93,LC,GO4020,13.438,gri,8,2,22
210829679,4,STAR,03 47 14.838,+20 19 16.16,LC,GO4007_GO4029_GO4033_GO4082,12.044,gri,14,2,46
210829783,4,STAR,04 07 10.600,+20 19 21.66,LC,GO4007_GO4029_GO4033,12.525,gri,8,3,23
210829886,4,STAR,03 49 41.027,+20 19 27.49,LC,GO4007_GO4020_GO4022_GO4032_GO4060,13.073,gri,14,2,46
210829957,4,STAR,03 49 50.225,+20 19 31.22,LC,GO4007_GO4020_GO4022_GO4029_GO4033_GO4060_GO4106,12.544,gri,14,2,46
210829981,4,STAR,03 35 45.020,+20 19 32.21,LC,GO4020,12.399,gri,19,4,68
210829990,4,STAR,04 06 53.179,+20 19 32.62,LC,GO4020_GO4104,11.121,gri,8,3,23
210830299,4,STAR,03 49 35.782,+20 19 48.33,LC,GO4007_GO4022_GO4029_GO4033_GO4060_GO4082,12.452,gri,14,2,46
210830319,4,STAR,04 11 40.366,+20 19 49.18,LC,GO4020,12.553,gri,8,3,23
210830338,4,STAR,04 07 32.981,+20 19 50.04,LC,GO4020,12.596,gri,8,3,23
210830410,4,STAR,03 49 16.374,+20 19 54.50,LC,GO4007_GO4029_GO4033_GO4060,12.748,gri,14,2,46
210830419,4,STAR,03 35 26.056,+20 19 55.48,LC,GO4020_GO4104,11.884,gri,19,4,68
210830467,4,STAR,04 07 13.998,+20 19 57.84,LC,GO4046,15.483,gri,8,3,23
210830496,4,STAR,03 38 57.221,+20 19 59.33,LC,GO4020_GO4089,12.446,gri,19,4,68
210830646,4,STAR,03 48 19.822,+20 20 07.66,LC,GO4007_GO4069,13.751,gri,14,2,46
210830690,4,STAR,04 03 09.688,+20 20 10.05,LC,GO4007_GO4033,12.598,gri,8,2,22
210830751,4,STAR,03 49 25.511,+20 20 13.41,LC,GO4007_GO4020_GO4060,13.748,gri,14,2,46
210830899,4,STAR,03 51 18.295,+20 20 21.54,LC,GO4007_GO4029_GO4033_GO4104,11.762,gri,14,2,46
210830948,4,STAR,04 03 48.388,+20 20 24.06,LC,GO4011_GO4020_GO4097,15.343,gri,8,2,22
210830951,4,STAR,03 51 18.572,+20 20 24.15,LC,GO4007_GO4033,12.586,JHK,14,2,46
210831071,4,STAR,03 51 31.338,+20 20 30.74,LC,GO4007_GO4022_GO4060,13.467,gri,14,2,46
210831124,4,STAR,03 52 21.637,+20 20 33.62,LC,GO4007_GO4022_GO4029_GO4033,12.819,gri,14,2,46
210831310,4,STAR,03 34 51.078,+20 20 42.97,LC,GO4020,12.578,gri,19,4,68
210831392,4,STAR,04 02 52.879,+20 20 47.83,LC,GO4011_GO4020_GO4054_GO4060,14.442,gri,8,2,22
210831531,4,STAR,04 07 46.934,+20 20 55.07,LC,GO4060,15.124,gri,8,3,23
210831669,4,STAR,04 08 50.788,+20 21 02.56,LC,GO4020,11.098,gri,8,3,23
210831686,4,STAR,03 35 28.471,+20 21 03.69,LC,GO4007_GO4029_GO4033_GO4060,12.419,gri,19,4,68
210831816,4,STAR,03 52 12.306,+20 21 11.21,LC,GO4069,15.852,JHK,14,2,46
210831890,4,STAR,03 33 52.621,+20 21 15.25,LC,GO4020,13.123,gri,19,4,68
210832048,4,STAR,03 48 48.953,+20 21 24.00,LC,GO4011,15.631,JHK,14,2,46
210832295,4,STAR,03 44 34.548,+20 21 39.50,LC,GO4007_GO4029_GO4033,12.197,gri,19,2,66
210832303,4,STAR,04 02 03.966,+20 21 39.83,LC,GO4033,11.609,gri,8,2,22
210832378,4,STAR,03 42 13.889,+20 21 44.03,LC,GO4011_GO4024_GO4026_GO4032_GO4048,15.891,JHK,19,1,65
210832390,4,STAR,04 08 42.187,+20 21 44.73,LC,GO4020,12.578,gri,8,3,23
210832611,4,STAR,03 54 08.543,+20 21 56.87,LC,GO4020,12.567,gri,14,1,45
210832801,4,STAR,03 35 53.376,+20 22 07.63,LC,GO4033_GO4057,10.565,gri,19,4,68
210832928,4,STAR,04 05 12.336,+20 22 15.30,LC,GO4020,13.099,gri,8,2,22
210833022,4,STAR,04 10 16.612,+20 22 20.15,LC,GO4007_GO4029_GO4033_GO4082,12.453,gri,8,3,23
210833049,4,STAR,04 01 04.127,+20 22 21.44,LC,GO4020_GO4024_GO4032_GO4048,14.211,JHK,8,2,22
210833196,4,STAR,03 54 50.645,+20 22 29.56,LC,GO4020,11.259,gri,14,1,45
210833209,4,STAR,04 03 27.490,+20 22 30.23,LC,GO4007_GO4033_GO4052_GO4060_GO4082_GO4104,11.763,gri,8,2,22
210833215,4,STAR,03 40 54.836,+20 22 30.66,LC,GO4007_GO4029_GO4033_GO4104,10.728,gri,19,1,65
210833430,4,STAR,03 35 28.018,+20 22 42.33,LC,GO4007_GO4029_GO4033,12.071,gri,19,4,68
210833552,4,STAR,03 47 26.434,+20 22 49.72,LC,GO4007_GO4029_GO4033_GO4104,11.906,gri,14,2,46
210833580,4,STAR,03 33 42.613,+20 22 50.97,LC,GO4006_GO4011_GO4020_GO4054_GO4060,14.308,gri,19,4,68
210833622,4,STAR,03 49 56.060,+20 22 52.76,LC,GO4006_GO4011_GO4048_GO4097,15.489,JHK,14,2,46
210833748,4,STAR,03 49 24.982,+20 22 58.85,LC,GO4007_GO4029_GO4033,12.715,gri,14,2,46
210833806,4,STAR,03 37 53.238,+20 23 01.78,LC,GO4006_GO4011_GO4048_GO4097,15.900,JHK,19,4,68
210833924,4,STAR,03 47 54.928,+20 23 08.18,LC,GO4006_GO4011,15.334,JHK,14,2,46
210833947,4,STAR,04 08 55.388,+20 23 09.59,LC,GO4007_GO4033_GO4104,9.463,gri,8,3,23
210833978,4,STAR,03 50 37.270,+20 23 11.27,LC,GO4007_GO4029_GO4033_GO4060_GO4104,10.364,gri,14,2,46
210834093,4,STAR,04 02 14.507,+20 23 17.81,LC,GO4020,12.700,gri,8,2,22
210834192,4,STAR,04 06 59.501,+20 23 23.10,LC,GO4020,10.812,gri,8,3,23
210834293,4,STAR,03 41 16.541,+20 23 28.51,LC,GO4006_GO4011_GO4097,15.391,JHK,19,1,65
210834331,4,STAR,03 48 41.965,+20 23 30.38,LC,GO4020,12.435,gri,14,2,46
210834373,4,STAR,03 38 49.067,+20 23 32.81,LC,GO4007_GO4033,9.291,BV,19,4,68
210834430,4,STAR,04 05 13.229,+20 23 36.65,LC,GO4006_GO4097,15.300,JHK,8,2,22
210834482,4,STAR,03 53 53.099,+20 23 39.45,LC,GO4007_GO4022_GO4033,11.446,gri,14,1,45
210834502,4,STAR,03 54 59.252,+20 23 40.72,LC,GO4007_GO4029_GO4033_GO4104,11.899,gri,14,1,45
210834598,4,STAR,03 43 05.322,+20 23 44.84,LC,GO4007_GO4029_GO4033_GO4104,11.661,gri,19,1,65
210834614,4,STAR,04 00 48.805,+20 23 45.44,LC,GO4020,13.554,gri,8,2,22
210834805,4,STAR,04 09 16.189,+20 23 57.16,LC,GO4007_GO4020_GO4029_GO4033_GO4060_GO4104_GO4106,11.234,gri,8,3,23
210834809,4,STAR,03 37 54.156,+20 23 57.30,LC,GO4007_GO4029_GO4033_GO4060,12.117,gri,19,4,68
210834842,4,STAR,03 34 54.808,+20 23 59.05,LC,GO4020,12.927,gri,19,4,68
210834846,4,STAR,03 50 51.072,+20 23 59.17,LC,GO4007_GO4029_GO4033_GO4060_GO4104,10.521,gri,14,2,46
210835075,4,STAR,03 49 34.190,+20 24 11.30,LC,GO4007_GO4029_GO4033_GO4060,12.133,gri,14,2,46
210835252,4,STAR,03 44 09.290,+20 24 21.87,LC,GO4020_GO4102,11.073,gri,19,2,66
210835395,4,STAR,04 04 27.044,+20 24 30.43,LC,GO4006_GO4011_GO4018_GO4020_GO4024_GO4026_GO4032_GO4048_GO4054_GO4095_GO4097,15.164,gri,8,2,22
210835399,4,STAR,04 10 22.703,+20 24 30.59,LC,GO4007_GO4060,13.527,gri,8,3,23
210835413,4,STAR,04 05 35.023,+20 24 31.40,LC,GO4007_GO4020,13.465,gri,8,2,22
210835417,4,STAR,04 10 33.107,+20 24 31.62,LC,GO4020,12.344,gri,8,3,23
210835447,4,STAR,03 35 42.644,+20 24 33.45,LC,GO4007_GO4029_GO4033,12.006,gri,19,4,68
210835569,4,STAR,03 33 37.458,+20 24 39.78,LC,GO4006_GO4011_GO4020_GO4060_GO4097,14.338,gri,19,4,68
210835649,4,STAR,03 54 39.604,+20 24 45.61,LC,GO4007_GO4033,11.684,JHK,14,1,45
210835656,4,STAR,03 49 47.320,+20 24 46.16,LC,GO4007_GO4029_GO4033_GO4082,12.750,gri,14,2,46
210835722,4,STAR,03 35 12.649,+20 24 49.10,LC,GO4007_GO4033,12.224,gri,19,4,68
210835735,4,STAR,04 01 03.238,+20 24 50.25,LC,GO4033_GO4057_GO4107,11.825,gri,8,2,22
210835778,4,STAR,04 07 21.713,+20 24 52.51,LC,GO4007_GO4029_GO4033_GO4082,12.096,gri,8,3,23
210835822,4,STAR,04 07 25.993,+20 24 55.10,LC,GO4007_GO4020_GO4060,14.297,gri,8,3,23
210835829,4,STAR,03 40 54.700,+20 24 55.46,LC,GO4020,13.101,gri,19,1,65
210835968,4,STAR,03 50 03.660,+20 25 02.86,LC,GO4007_GO4029_GO4033_GO4082,12.647,gri,14,2,46
210836056,4,STAR,04 02 40.783,+20 25 07.97,LC,GO4006_GO4011_GO4020_GO4054_GO4097,15.161,gri,8,2,22
210836070,4,STAR,03 38 28.162,+20 25 08.64,LC,GO4020,13.349,gri,19,4,68
210836112,4,STAR,03 53 54.690,+20 25 11.27,LC,GO4097,15.832,JHK,14,1,45
210836118,4,STAR,04 05 56.126,+20 25 11.66,LC,GO4020_GO4104,10.714,gri,8,2,22
210836309,4,STAR,04 03 53.485,+20 25 22.18,LC,GO4007_GO4020,13.820,gri,8,2,22
210836344,4,STAR,03 51 50.954,+20 25 24.05,LC,GO4007_GO4022_GO4029_GO4033,12.332,gri,14,2,46
210836472,4,STAR,04 09 39.330,+20 25 30.86,LC,GO4020,12.943,gri,8,3,23
210836521,4,STAR,03 52 02.478,+20 25 33.77,LC,GO4007_GO4020,13.417,gri,14,2,46
210836529,4,STAR,04 08 20.915,+20 25 34.13,LC,GO4007_GO4020_GO4029_GO4033_GO4060,12.229,gri,8,3,23
210836550,4,STAR,03 49 00.822,+20 25 35.34,LC,GO4007_GO4029_GO4033,12.289,gri,14,2,46
210836618,4,STAR,03 37 46.391,+20 25 38.86,LC,GO4020_GO4089,12.688,gri,19,4,68
210836660,4,STAR,04 00 57.542,+20 25 40.89,LC,GO4020,13.469,gri,8,2,22
210836897,4,STAR,03 48 50.580,+20 25 54.19,LC,GO4020_GO4104_GO4106,11.678,gri,14,2,46
210837083,4,STAR,03 39 46.458,+20 26 04.84,LC,GO4020,12.948,gri,19,1,65
210837175,4,STAR,03 43 15.798,+20 26 10.07,LC,GO4007_GO4033,12.792,JHK,19,1,65
210837233,4,STAR,03 43 15.942,+20 26 13.60,LC,GO4007_GO4029_GO4033,12.089,gri,19,1,65
210837242,4,STAR,04 09 46.267,+20 26 14.09,LC,GO4006_GO4007_GO4020_GO4029_GO4033_GO4060_GO4106,12.470,gri,8,3,23
210837289,4,STAR,04 04 14.725,+20 26 16.28,LC,GO4007_GO4033,12.868,gri,8,2,22
210837312,4,STAR,03 47 13.823,+20 26 17.74,LC,GO4007_GO4020_GO4029_GO4033_GO4060,12.741,gri,14,2,46
210837336,4,STAR,03 52 08.807,+20 26 18.83,LC,GO4018_GO4020_GO4024_GO4032_GO4048_GO4086_GO4104_GO4106,11.491,gri,14,2,46
210837378,4,STAR,04 05 36.460,+20 26 21.61,LC,GO4020,13.306,gri,8,2,22
210837411,4,STAR,03 35 22.603,+20 26 23.52,LC,GO4006_GO4097,15.626,JHK,19,4,68
210837460,4,STAR,03 35 42.410,+20 26 25.67,LC,GO4007_GO4029_GO4033,12.416,gri,19,4,68
210837486,4,STAR,04 03 55.411,+20 26 27.18,LC,GO4020,12.923,gri,8,2,22
210837492,4,STAR,04 05 27.164,+20 26 27.41,LC,GO4007_GO4020,13.770,gri,8,2,22
210837494,4,STAR,04 04 57.760,+20 26 27.43,LC,GO4006_GO4011_GO4060,15.426,gri,8,2,22
210837518,4,STAR,03 36 40.583,+20 26 28.59,LC,GO4007_GO4029_GO4033_GO4104,11.256,gri,19,4,68
210837690,4,STAR,03 51 08.442,+20 26 37.35,LC,GO4093,15.115,gri,14,2,46
210837725,4,STAR,03 47 05.348,+20 26 39.48,LC,GO4006_GO4020_GO4032_GO4097,13.710,JHK,14,2,46
210837904,4,STAR,03 47 30.509,+20 26 49.97,LC,GO4020,12.065,gri,14,2,46
210838082,4,STAR,04 01 51.290,+20 27 00.17,LC,GO4007_GO4020_GO4022_GO4060,13.651,gri,8,2,22
210838181,4,STAR,04 07 27.386,+20 27 06.04,LC,GO4006_GO4011_GO4097,15.251,JHK,8,3,23
210838192,4,STAR,04 09 25.571,+20 27 06.68,LC,GO4007_GO4029_GO4033_GO4060_GO4104,10.745,gri,8,3,23
210838334,4,STAR,03 50 01.806,+20 27 14.91,LC,GO4006_GO4097,15.472,JHK,14,2,46
210838381,4,STAR,03 51 02.088,+20 27 17.34,LC,GO4007_GO4020_GO4029_GO4033_GO4060_GO4106,12.662,gri,14,2,46
210838507,4,STAR,04 09 23.753,+20 27 23.79,LC,GO4007_GO4029_GO4033_GO4104,11.826,gri,8,3,23
210838537,4,STAR,03 34 48.223,+20 27 25.32,LC,GO4007_GO4020_GO4029_GO4033_GO4060,12.696,gri,19,4,68
210838726,4,STAR,03 48 16.013,+20 27 34.70,LC,GO4006_GO4011_GO4020_GO4054_GO4060,13.307,gri,14,2,46
210838799,4,STAR,03 49 28.319,+20 27 38.35,LC,GO4007_GO4029_GO4033_GO4104,10.943,gri,14,2,46
210838866,4,STAR,03 43 20.014,+20 27 41.54,LC,GO4097,15.858,JHK,19,1,65
210838881,4,STAR,04 08 57.941,+20 27 42.39,LC,GO4006_GO4011_GO4020_GO4097,14.045,JHK,8,3,23
210838970,4,STAR,03 55 20.352,+20 27 46.84,LC,GO4006_GO4097,15.515,JHK,14,1,45
210838972,4,STAR,04 08 20.386,+20 27 46.92,LC,GO4020_GO4104,11.204,gri,8,3,23
210839030,4,STAR,03 42 02.668,+20 27 50.19,LC,GO4007_GO4029_GO4033,12.165,gri,19,1,65
210839077,4,STAR,03 43 50.819,+20 27 52.93,LC,GO4020,12.734,gri,19,1,65
210839241,4,STAR,03 37 33.611,+20 28 02.36,LC,GO4020_GO4060,13.024,gri,19,4,68
